id_ticket,id_tienda,timestamp,total_venta,total_articulos,id_cliente
TICKET_0008071,STORE_08,2024-03-14 09:32:00,23.15,3,CUST_00239
TICKET_0008072,STORE_03,2024-02-01 16:52:00,23.09,3,CUST_00133
TICKET_0008073,STORE_08,2024-01-19 12:08:00,19.55,2,CUST_00581
TICKET_0008074,STORE_07,2024-01-05 19:55:00,3.34,1,CUST_00144
TICKET_0008075,STORE_02,2024-02-09 19:02:00,19.26,2,CUST_00336
TICKET_0008076,STORE_10,2024-01-17 09:44:00,41.37,5,CUST_00315
TICKET_0008077,STORE_10,2024-03-08 17:24:00,8.96,1,CUST_00994
TICKET_0008078,STORE_01,2024-03-15 21:54:00,19.24,2,CUST_00960
TICKET_0008079,STORE_05,2024-03-05 18:03:00,26.8,4,CUST_00688
TICKET_0008080,STORE_09,2024-02-24 10:10:00,56.38,4,CUST_00387
TICKET_0008081,STORE_06,2024-03-08 18:58:00,8.92,1,CUST_00748
TICKET_0008082,STORE_02,2024-01-21 10:45:00,15.42,2,CUST_00135
TICKET_0008083,STORE_06,2024-03-25 18:11:00,13.73,2,CUST_00546
TICKET_0008084,STORE_10,2024-02-05 19:48:00,2.25,1,CUST_00220
TICKET_0008085,STORE_09,2024-02-11 15:40:00,15.14,2,CUST_00548
TICKET_0008086,STORE_03,2024-02-07 20:26:00,17.52,3,CUST_00011
TICKET_0008087,STORE_10,2024-01-30 20:36:00,10.3,2,CUST_00916
TICKET_0008088,STORE_03,2024-03-24 11:22:00,12.31,2,CUST_00090
TICKET_0008089,STORE_04,2024-02-20 20:50:00,12.21,2,CUST_00454
TICKET_0008090,STORE_05,2024-01-15 21:03:00,8.83,2,CUST_00194
TICKET_0008091,STORE_01,2024-01-29 21:24:00,4.83,1,CUST_00583
TICKET_0008092,STORE_04,2024-03-19 09:20:00,2.93,1,CUST_00268
TICKET_0008093,STORE_04,2024-02-05 09:59:00,14.55,1,CUST_00410
TICKET_0008094,STORE_07,2024-02-23 21:20:00,6.79,1,CUST_00243
TICKET_0008095,STORE_09,2024-01-11 07:22:00,25.73,4,CUST_00438
TICKET_0008096,STORE_08,2024-02-02 21:20:00,21.0,2,CUST_00330
TICKET_0008097,STORE_08,2024-03-04 19:50:00,18.92,2,CUST_00182
TICKET_0008098,STORE_07,2024-02-16 14:01:00,34.69,5,CUST_00881
TICKET_0008099,STORE_05,2024-03-31 09:01:00,44.7,6,CUST_00508
TICKET_0008100,STORE_05,2024-02-26 14:36:00,15.47,3,CUST_00283
TICKET_0008101,STORE_02,2024-03-22 17:21:00,7.16,1,CUST_00962
TICKET_0008102,STORE_09,2024-02-24 20:38:00,16.26,2,CUST_00215
TICKET_0008103,STORE_08,2024-02-28 12:57:00,18.05,2,CUST_00064
TICKET_0008104,STORE_09,2024-02-23 16:02:00,9.69,1,CUST_00063
TICKET_0008105,STORE_04,2024-03-14 16:40:00,13.85,1,CUST_00136
TICKET_0008106,STORE_08,2024-02-07 20:54:00,23.12,2,CUST_00073
TICKET_0008107,STORE_07,2024-03-05 20:23:00,9.97,1,CUST_00035
TICKET_0008108,STORE_08,2024-02-28 10:40:00,23.67,3,CUST_00699
TICKET_0008109,STORE_02,2024-02-04 07:17:00,47.93,5,CUST_00997
TICKET_0008110,STORE_10,2024-03-21 08:38:00,17.61,2,CUST_00534
TICKET_0008111,STORE_01,2024-03-09 16:36:00,15.65,2,CUST_00332
TICKET_0008112,STORE_06,2024-02-25 16:10:00,20.09,3,CUST_00688
TICKET_0008113,STORE_04,2024-01-13 11:26:00,7.61,1,CUST_00353
TICKET_0008114,STORE_01,2024-01-03 19:30:00,23.15,2,CUST_00114
TICKET_0008115,STORE_05,2024-01-23 17:49:00,44.95,4,CUST_00798
TICKET_0008116,STORE_04,2024-02-16 11:16:00,9.91,1,CUST_00072
TICKET_0008117,STORE_10,2024-01-29 15:59:00,7.8,2,CUST_00778
TICKET_0008118,STORE_03,2024-01-04 12:21:00,9.22,2,CUST_00994
TICKET_0008119,STORE_05,2024-02-04 18:05:00,12.33,2,CUST_00049
TICKET_0008120,STORE_08,2024-01-26 18:20:00,10.26,1,CUST_00865
TICKET_0008121,STORE_10,2024-03-01 16:01:00,13.52,2,CUST_00248
TICKET_0008122,STORE_10,2024-01-13 16:24:00,2.23,1,CUST_00655
TICKET_0008123,STORE_07,2024-02-13 07:31:00,33.32,4,CUST_00969
TICKET_0008124,STORE_07,2024-01-24 20:52:00,24.94,3,CUST_00082
TICKET_0008125,STORE_09,2024-02-14 13:58:00,28.97,4,CUST_00711
TICKET_0008126,STORE_09,2024-01-15 17:29:00,13.14,2,CUST_00493
TICKET_0008127,STORE_09,2024-01-09 19:12:00,9.4,2,CUST_00204
TICKET_0008128,STORE_06,2024-01-10 07:42:00,22.38,2,CUST_00916
TICKET_0008129,STORE_08,2024-02-24 12:55:00,3.03,1,CUST_00015
TICKET_0008130,STORE_07,2024-03-08 09:03:00,26.0,4,CUST_00807
TICKET_0008131,STORE_04,2024-03-12 20:42:00,10.0,1,CUST_00221
TICKET_0008132,STORE_04,2024-02-21 18:15:00,14.25,1,CUST_00004
TICKET_0008133,STORE_06,2024-03-08 18:50:00,6.97,2,CUST_00011
TICKET_0008134,STORE_05,2024-02-01 10:49:00,14.42,1,CUST_00660
TICKET_0008135,STORE_01,2024-03-06 21:31:00,12.05,1,CUST_00930
TICKET_0008136,STORE_01,2024-02-27 19:09:00,36.8,4,CUST_00746
TICKET_0008137,STORE_03,2024-01-16 07:05:00,14.04,1,CUST_00388
TICKET_0008138,STORE_01,2024-02-14 08:54:00,28.94,3,CUST_00264
TICKET_0008139,STORE_01,2024-01-12 10:53:00,23.53,4,CUST_00297
TICKET_0008140,STORE_05,2024-03-07 19:28:00,6.9,1,CUST_00715
TICKET_0008141,STORE_08,2024-03-11 20:12:00,20.44,2,CUST_00483
TICKET_0008142,STORE_05,2024-02-12 09:20:00,5.9,1,CUST_00837
TICKET_0008143,STORE_07,2024-02-18 08:53:00,2.66,1,CUST_00852
TICKET_0008144,STORE_08,2024-01-14 11:43:00,6.02,1,CUST_00945
TICKET_0008145,STORE_08,2024-03-10 11:17:00,2.54,1,CUST_00615
TICKET_0008146,STORE_03,2024-03-06 07:23:00,13.07,2,CUST_00374
TICKET_0008147,STORE_08,2024-03-12 08:41:00,5.82,1,CUST_00627
TICKET_0008148,STORE_09,2024-01-17 19:52:00,18.76,2,CUST_00668
TICKET_0008149,STORE_04,2024-02-28 15:09:00,14.89,2,CUST_00702
TICKET_0008150,STORE_10,2024-02-16 19:44:00,14.05,1,CUST_00762
TICKET_0008151,STORE_07,2024-02-20 11:56:00,8.03,2,CUST_00563
TICKET_0008152,STORE_05,2024-03-13 21:13:00,6.2,1,CUST_00374
TICKET_0008153,STORE_10,2024-02-28 11:28:00,12.26,1,CUST_00255
TICKET_0008154,STORE_05,2024-01-30 20:06:00,26.57,3,CUST_00638
TICKET_0008155,STORE_07,2024-03-13 18:34:00,13.45,2,CUST_00118
TICKET_0008156,STORE_03,2024-03-22 08:46:00,48.72,4,CUST_00915
TICKET_0008157,STORE_05,2024-03-19 09:39:00,27.26,3,CUST_00778
TICKET_0008158,STORE_03,2024-02-11 16:08:00,37.03,4,CUST_00574
TICKET_0008159,STORE_02,2024-02-14 21:25:00,19.26,3,CUST_00314
TICKET_0008160,STORE_06,2024-01-26 17:29:00,34.61,3,CUST_00306
TICKET_0008161,STORE_08,2024-01-23 18:29:00,20.59,2,CUST_00010
TICKET_0008162,STORE_10,2024-03-17 19:49:00,43.56,5,CUST_00726
TICKET_0008163,STORE_09,2024-02-28 09:14:00,2.66,1,CUST_00070
TICKET_0008164,STORE_09,2024-01-11 18:09:00,32.89,4,CUST_00881
TICKET_0008165,STORE_06,2024-01-06 13:37:00,19.59,3,CUST_00310
TICKET_0008166,STORE_09,2024-03-18 10:13:00,9.8,1,CUST_00913
TICKET_0008167,STORE_08,2024-01-05 20:58:00,2.35,1,CUST_00523
TICKET_0008168,STORE_03,2024-03-04 18:29:00,4.85,1,CUST_00064
TICKET_0008169,STORE_04,2024-01-04 14:34:00,5.74,1,CUST_00896
TICKET_0008170,STORE_07,2024-02-20 18:15:00,28.29,5,CUST_00884
TICKET_0008171,STORE_02,2024-01-20 17:58:00,15.86,2,CUST_00074
TICKET_0008172,STORE_09,2024-02-12 14:19:00,13.14,1,CUST_00859
TICKET_0008173,STORE_03,2024-03-30 11:47:00,33.99,3,CUST_00657
TICKET_0008174,STORE_03,2024-01-04 16:34:00,22.8,2,CUST_00178
TICKET_0008175,STORE_03,2024-01-28 20:19:00,9.35,1,CUST_00621
TICKET_0008176,STORE_06,2024-01-28 19:44:00,21.7,2,CUST_00925
TICKET_0008177,STORE_09,2024-01-17 20:21:00,12.47,2,CUST_00021
TICKET_0008178,STORE_01,2024-01-31 15:18:00,10.2,1,CUST_00793
TICKET_0008179,STORE_03,2024-03-03 09:27:00,27.0,2,CUST_00963
TICKET_0008180,STORE_04,2024-01-22 21:06:00,20.15,2,CUST_00397
TICKET_0008181,STORE_10,2024-02-11 14:38:00,8.49,1,CUST_00257
TICKET_0008182,STORE_06,2024-02-03 09:18:00,30.39,3,CUST_00295
TICKET_0008183,STORE_06,2024-01-15 09:46:00,14.48,1,CUST_00691
TICKET_0008184,STORE_07,2024-02-11 16:00:00,23.33,3,CUST_00188
TICKET_0008185,STORE_05,2024-01-18 12:58:00,47.54,5,CUST_00450
TICKET_0008186,STORE_09,2024-01-14 17:16:00,19.67,3,CUST_00639
TICKET_0008187,STORE_07,2024-01-18 08:19:00,54.53,5,CUST_00832
TICKET_0008188,STORE_07,2024-03-03 19:24:00,46.8,5,CUST_00438
TICKET_0008189,STORE_05,2024-01-18 17:06:00,14.86,3,CUST_00539
TICKET_0008190,STORE_01,2024-01-05 14:39:00,9.24,1,CUST_00061
TICKET_0008191,STORE_01,2024-03-13 19:30:00,6.3,2,CUST_00296
TICKET_0008192,STORE_02,2024-02-08 08:01:00,11.56,2,CUST_00561
TICKET_0008193,STORE_06,2024-01-13 07:12:00,4.79,1,CUST_00719
TICKET_0008194,STORE_02,2024-03-22 15:57:00,19.24,2,CUST_00118
TICKET_0008195,STORE_02,2024-01-04 07:52:00,5.94,1,CUST_00258
TICKET_0008196,STORE_02,2024-02-03 10:07:00,15.32,2,CUST_00269
TICKET_0008197,STORE_01,2024-01-08 07:09:00,2.93,1,CUST_00796
TICKET_0008198,STORE_01,2024-02-04 12:27:00,13.48,1,CUST_00479
TICKET_0008199,STORE_05,2024-02-06 19:43:00,8.3,2,CUST_00654
TICKET_0008200,STORE_02,2024-02-04 09:41:00,26.61,5,CUST_00367
TICKET_0008201,STORE_08,2024-03-02 08:59:00,26.82,4,CUST_00006
TICKET_0008202,STORE_03,2024-02-15 18:12:00,8.07,2,CUST_00565
TICKET_0008203,STORE_04,2024-02-28 09:01:00,12.24,2,CUST_00848
TICKET_0008204,STORE_09,2024-01-18 13:03:00,11.84,2,CUST_00287
TICKET_0008205,STORE_06,2024-01-30 18:30:00,25.05,2,CUST_00148
TICKET_0008206,STORE_04,2024-03-13 10:51:00,13.38,2,CUST_00368
TICKET_0008207,STORE_01,2024-02-01 11:20:00,11.16,2,CUST_00672
TICKET_0008208,STORE_09,2024-03-30 10:41:00,28.67,3,CUST_00980
TICKET_0008209,STORE_02,2024-03-11 15:55:00,16.03,3,CUST_00645
TICKET_0008210,STORE_03,2024-01-15 19:55:00,15.23,2,CUST_00586
TICKET_0008211,STORE_06,2024-02-02 12:41:00,32.18,5,CUST_00631
TICKET_0008212,STORE_08,2024-02-27 12:22:00,32.83,3,CUST_00283
TICKET_0008213,STORE_01,2024-03-16 13:05:00,6.25,1,CUST_00971
TICKET_0008214,STORE_08,2024-02-11 13:55:00,6.76,1,CUST_00923
TICKET_0008215,STORE_02,2024-03-13 08:16:00,8.96,1,CUST_00613
TICKET_0008216,STORE_05,2024-02-24 16:38:00,30.95,3,CUST_00042
TICKET_0008217,STORE_07,2024-03-26 17:36:00,43.4,5,CUST_00855
TICKET_0008218,STORE_04,2024-02-23 09:20:00,27.35,3,CUST_00008
TICKET_0008219,STORE_03,2024-03-09 10:50:00,25.16,3,CUST_00193
TICKET_0008220,STORE_07,2024-01-07 15:58:00,22.98,3,CUST_00633
TICKET_0008221,STORE_07,2024-01-10 20:38:00,18.49,2,CUST_00344
TICKET_0008222,STORE_07,2024-02-18 15:53:00,29.72,3,CUST_00545
TICKET_0008223,STORE_10,2024-02-12 15:28:00,27.02,3,CUST_00396
TICKET_0008224,STORE_05,2024-02-05 18:03:00,57.02,5,CUST_00129
TICKET_0008225,STORE_05,2024-01-27 10:36:00,13.75,1,CUST_00597
TICKET_0008226,STORE_01,2024-02-23 07:14:00,3.11,1,CUST_00159
TICKET_0008227,STORE_09,2024-02-07 16:36:00,15.84,2,CUST_00588
TICKET_0008228,STORE_02,2024-01-07 08:37:00,9.11,1,CUST_00900
TICKET_0008229,STORE_06,2024-01-04 19:18:00,10.99,2,CUST_00957
TICKET_0008230,STORE_10,2024-03-11 18:19:00,17.38,2,CUST_00137
TICKET_0008231,STORE_05,2024-02-14 10:02:00,12.51,2,CUST_00294
TICKET_0008232,STORE_01,2024-01-26 20:36:00,4.42,1,CUST_00172
TICKET_0008233,STORE_02,2024-03-27 11:51:00,2.23,1,CUST_00587
TICKET_0008234,STORE_02,2024-03-02 14:04:00,39.93,4,CUST_00059
TICKET_0008235,STORE_03,2024-03-29 20:46:00,9.46,1,CUST_00775
TICKET_0008236,STORE_08,2024-01-30 10:15:00,10.39,1,CUST_00717
TICKET_0008237,STORE_08,2024-02-26 07:51:00,9.57,2,CUST_00383
TICKET_0008238,STORE_01,2024-01-19 18:40:00,24.83,3,CUST_00372
TICKET_0008239,STORE_02,2024-03-10 19:08:00,36.23,4,CUST_00819
TICKET_0008240,STORE_02,2024-02-03 10:42:00,14.67,2,CUST_00140
TICKET_0008241,STORE_07,2024-01-26 11:20:00,5.9,1,CUST_00406
TICKET_0008242,STORE_08,2024-01-20 09:30:00,3.4,1,CUST_00443
TICKET_0008243,STORE_08,2024-02-08 09:13:00,17.84,2,CUST_00472
TICKET_0008244,STORE_09,2024-03-06 21:36:00,5.86,1,CUST_00616
TICKET_0008245,STORE_07,2024-01-16 13:42:00,2.28,1,CUST_00757
TICKET_0008246,STORE_03,2024-02-10 08:33:00,33.3,3,CUST_00909
TICKET_0008247,STORE_03,2024-03-30 20:35:00,11.66,2,CUST_00972
TICKET_0008248,STORE_01,2024-02-22 18:23:00,15.92,2,CUST_00683
TICKET_0008249,STORE_09,2024-01-09 18:42:00,19.22,3,CUST_00777
TICKET_0008250,STORE_10,2024-01-29 17:17:00,10.36,1,CUST_00392
TICKET_0008251,STORE_10,2024-01-05 08:41:00,25.57,3,CUST_00777
TICKET_0008252,STORE_06,2024-03-17 08:13:00,19.78,4,CUST_00291
TICKET_0008253,STORE_07,2024-02-28 16:53:00,20.52,2,CUST_00984
TICKET_0008254,STORE_09,2024-01-20 14:48:00,16.55,2,CUST_00953
TICKET_0008255,STORE_03,2024-01-10 14:35:00,7.32,2,CUST_00732
TICKET_0008256,STORE_03,2024-02-08 16:18:00,19.06,2,CUST_00459
TICKET_0008257,STORE_10,2024-01-25 09:47:00,7.82,2,CUST_00801
TICKET_0008258,STORE_03,2024-02-26 17:46:00,14.57,1,CUST_00948
TICKET_0008259,STORE_04,2024-01-22 21:54:00,4.62,1,CUST_00095
TICKET_0008260,STORE_07,2024-03-19 19:41:00,47.15,5,CUST_00661
TICKET_0008261,STORE_06,2024-01-25 15:34:00,27.87,3,CUST_00038
TICKET_0008262,STORE_03,2024-01-03 12:13:00,20.69,2,CUST_00566
TICKET_0008263,STORE_06,2024-02-25 19:20:00,13.88,1,CUST_00161
TICKET_0008264,STORE_06,2024-03-17 15:10:00,19.19,4,CUST_00698
TICKET_0008265,STORE_03,2024-02-20 12:42:00,8.8,1,CUST_00540
TICKET_0008266,STORE_02,2024-01-16 20:53:00,8.71,1,CUST_00181
TICKET_0008267,STORE_10,2024-02-28 09:27:00,3.03,1,CUST_00743
TICKET_0008268,STORE_07,2024-02-29 18:32:00,29.85,5,CUST_00689
TICKET_0008269,STORE_02,2024-03-03 10:16:00,21.13,3,CUST_00446
TICKET_0008270,STORE_04,2024-01-11 10:09:00,18.99,2,CUST_00570
TICKET_0008271,STORE_01,2024-01-03 19:02:00,13.17,1,CUST_00366
TICKET_0008272,STORE_09,2024-01-13 18:15:00,21.68,2,CUST_00119
TICKET_0008273,STORE_05,2024-02-03 19:53:00,33.64,4,CUST_00233
TICKET_0008274,STORE_06,2024-01-31 18:49:00,14.57,3,CUST_00133
TICKET_0008275,STORE_04,2024-01-08 07:51:00,32.29,4,CUST_00101
TICKET_0008276,STORE_09,2024-02-11 21:28:00,14.2,1,CUST_00482
TICKET_0008277,STORE_08,2024-03-18 08:42:00,14.95,2,CUST_00843
TICKET_0008278,STORE_03,2024-03-30 12:06:00,15.25,2,CUST_00187
TICKET_0008279,STORE_10,2024-01-19 17:11:00,18.68,2,CUST_00383
TICKET_0008280,STORE_05,2024-02-17 11:24:00,5.81,1,CUST_00474
TICKET_0008281,STORE_08,2024-03-06 10:02:00,6.18,1,CUST_00496
TICKET_0008282,STORE_03,2024-02-12 21:28:00,15.96,2,CUST_00650
TICKET_0008283,STORE_03,2024-03-28 13:10:00,10.41,2,CUST_00440
TICKET_0008284,STORE_01,2024-02-19 18:48:00,24.88,3,CUST_00749
TICKET_0008285,STORE_05,2024-03-29 17:18:00,22.89,4,CUST_00729
TICKET_0008286,STORE_08,2024-01-26 16:37:00,33.62,4,CUST_00103
TICKET_0008287,STORE_10,2024-02-12 14:01:00,10.25,2,CUST_00135
TICKET_0008288,STORE_06,2024-01-02 17:02:00,14.45,1,CUST_00733
TICKET_0008289,STORE_02,2024-03-10 11:39:00,9.03,1,CUST_00704
TICKET_0008290,STORE_04,2024-03-11 16:55:00,4.94,1,CUST_00800
TICKET_0008291,STORE_04,2024-03-23 12:29:00,7.57,2,CUST_00177
TICKET_0008292,STORE_05,2024-03-31 13:15:00,43.17,5,CUST_00418
TICKET_0008293,STORE_04,2024-02-03 11:39:00,2.59,1,CUST_00608
TICKET_0008294,STORE_01,2024-02-08 14:45:00,15.75,2,CUST_00011
TICKET_0008295,STORE_05,2024-02-20 15:52:00,15.1,2,CUST_00717
TICKET_0008296,STORE_01,2024-02-15 07:57:00,5.92,1,CUST_00405
TICKET_0008297,STORE_07,2024-01-10 18:11:00,18.78,2,CUST_00988
TICKET_0008298,STORE_01,2024-03-08 21:03:00,4.46,1,CUST_00779
TICKET_0008299,STORE_03,2024-02-28 09:10:00,21.62,2,CUST_00141
TICKET_0008300,STORE_01,2024-02-03 21:46:00,28.88,3,CUST_00391
TICKET_0008301,STORE_10,2024-03-20 11:08:00,28.0,3,CUST_00557
TICKET_0008302,STORE_06,2024-01-17 17:44:00,38.43,6,CUST_00407
TICKET_0008303,STORE_09,2024-03-08 16:15:00,27.2,2,CUST_00548
TICKET_0008304,STORE_09,2024-02-08 07:19:00,8.96,1,CUST_00952
TICKET_0008305,STORE_03,2024-03-20 17:59:00,21.93,3,CUST_00344
TICKET_0008306,STORE_03,2024-02-01 16:02:00,9.94,1,CUST_00636
TICKET_0008307,STORE_04,2024-02-04 08:16:00,8.47,1,CUST_00947
TICKET_0008308,STORE_04,2024-01-07 11:08:00,8.86,1,CUST_00793
TICKET_0008309,STORE_01,2024-03-29 13:49:00,18.18,3,CUST_00546
TICKET_0008310,STORE_08,2024-01-25 14:11:00,17.12,2,CUST_00960
TICKET_0008311,STORE_02,2024-01-03 13:08:00,6.95,2,CUST_00992
TICKET_0008312,STORE_08,2024-02-13 07:43:00,7.22,2,CUST_00402
TICKET_0008313,STORE_01,2024-02-16 18:51:00,21.57,2,CUST_00895
TICKET_0008314,STORE_09,2024-01-23 21:57:00,23.38,3,CUST_00926
TICKET_0008315,STORE_10,2024-01-17 08:17:00,15.23,2,CUST_00552
TICKET_0008316,STORE_06,2024-03-29 09:32:00,8.63,1,CUST_00155
TICKET_0008317,STORE_10,2024-01-06 15:44:00,26.52,2,CUST_00452
TICKET_0008318,STORE_07,2024-01-09 07:45:00,31.28,3,CUST_00694
TICKET_0008319,STORE_03,2024-02-23 14:36:00,28.84,3,CUST_00588
TICKET_0008320,STORE_09,2024-01-26 17:24:00,14.66,2,CUST_00954
TICKET_0008321,STORE_07,2024-01-08 19:55:00,28.84,3,CUST_00124
TICKET_0008322,STORE_01,2024-01-20 16:48:00,12.9,2,CUST_00630
TICKET_0008323,STORE_02,2024-01-15 14:34:00,20.81,2,CUST_00768
TICKET_0008324,STORE_06,2024-02-06 16:01:00,15.25,3,CUST_00470
TICKET_0008325,STORE_03,2024-03-06 10:17:00,48.36,5,CUST_00825
TICKET_0008326,STORE_06,2024-03-28 18:44:00,19.79,4,CUST_00458
TICKET_0008327,STORE_06,2024-03-24 10:55:00,7.71,1,CUST_00284
TICKET_0008328,STORE_07,2024-02-25 10:27:00,22.41,2,CUST_00514
TICKET_0008329,STORE_01,2024-01-17 16:04:00,9.32,1,CUST_00674
TICKET_0008330,STORE_01,2024-01-31 15:00:00,5.94,2,CUST_00010
TICKET_0008331,STORE_05,2024-01-16 10:30:00,24.38,2,CUST_00417
TICKET_0008332,STORE_01,2024-01-05 13:29:00,31.9,4,CUST_00281
TICKET_0008333,STORE_10,2024-01-21 09:31:00,21.2,2,CUST_00514
TICKET_0008334,STORE_07,2024-02-13 11:00:00,13.37,3,CUST_00058
TICKET_0008335,STORE_05,2024-02-27 09:51:00,23.31,4,CUST_00306
TICKET_0008336,STORE_09,2024-02-07 16:02:00,15.39,3,CUST_00047
TICKET_0008337,STORE_02,2024-02-27 19:38:00,14.28,1,CUST_00672
TICKET_0008338,STORE_04,2024-01-01 11:52:00,2.55,1,CUST_00896
TICKET_0008339,STORE_06,2024-02-22 20:48:00,12.75,1,CUST_00959
TICKET_0008340,STORE_04,2024-02-10 12:32:00,7.63,1,CUST_00336
TICKET_0008341,STORE_04,2024-01-01 13:36:00,11.21,2,CUST_00392
TICKET_0008342,STORE_10,2024-02-21 14:30:00,17.34,2,CUST_00202
TICKET_0008343,STORE_08,2024-01-07 09:35:00,13.46,1,CUST_00724
TICKET_0008344,STORE_07,2024-03-21 13:45:00,15.21,2,CUST_00035
TICKET_0008345,STORE_09,2024-01-19 10:40:00,13.43,2,CUST_00666
TICKET_0008346,STORE_03,2024-03-08 16:58:00,13.83,2,CUST_00082
TICKET_0008347,STORE_09,2024-01-16 20:24:00,3.03,1,CUST_00272
TICKET_0008348,STORE_10,2024-01-10 21:01:00,14.2,2,CUST_00529
TICKET_0008349,STORE_08,2024-01-30 19:26:00,24.75,3,CUST_00713
TICKET_0008350,STORE_07,2024-02-28 21:17:00,6.63,1,CUST_00254
TICKET_0008351,STORE_09,2024-03-24 08:21:00,8.76,2,CUST_00514
TICKET_0008352,STORE_05,2024-01-17 11:24:00,24.14,2,CUST_00606
TICKET_0008353,STORE_06,2024-02-12 10:52:00,27.77,4,CUST_00192
TICKET_0008354,STORE_05,2024-02-15 09:15:00,59.07,5,CUST_00438
TICKET_0008355,STORE_02,2024-03-23 17:29:00,31.15,3,CUST_00069
TICKET_0008356,STORE_03,2024-03-31 18:57:00,27.22,3,CUST_00699
TICKET_0008357,STORE_08,2024-01-18 10:25:00,18.86,2,CUST_00831
TICKET_0008358,STORE_09,2024-03-12 09:48:00,5.58,1,CUST_00204
TICKET_0008359,STORE_10,2024-01-23 16:53:00,26.64,2,CUST_00360
TICKET_0008360,STORE_06,2024-02-25 14:46:00,38.42,4,CUST_00316
TICKET_0008361,STORE_09,2024-03-16 21:42:00,10.43,1,CUST_00436
TICKET_0008362,STORE_08,2024-03-03 15:45:00,2.95,1,CUST_00777
TICKET_0008363,STORE_01,2024-01-03 12:14:00,12.08,2,CUST_00264
TICKET_0008364,STORE_04,2024-01-13 18:36:00,13.82,1,CUST_00724
TICKET_0008365,STORE_01,2024-01-03 21:14:00,2.99,1,CUST_00204
TICKET_0008366,STORE_02,2024-03-12 15:50:00,9.74,2,CUST_00105
TICKET_0008367,STORE_08,2024-03-04 20:28:00,37.38,4,CUST_00442
TICKET_0008368,STORE_01,2024-01-10 10:27:00,14.52,3,CUST_00665
TICKET_0008369,STORE_07,2024-03-16 15:11:00,15.42,2,CUST_00305
TICKET_0008370,STORE_01,2024-03-07 09:54:00,8.57,2,CUST_00237
TICKET_0008371,STORE_04,2024-02-09 09:31:00,3.36,1,CUST_00540
TICKET_0008372,STORE_01,2024-03-11 17:58:00,48.54,5,CUST_00321
TICKET_0008373,STORE_10,2024-03-15 07:17:00,27.46,3,CUST_00668
TICKET_0008374,STORE_06,2024-01-23 17:56:00,23.21,3,CUST_00334
TICKET_0008375,STORE_08,2024-03-29 15:47:00,11.89,2,CUST_00095
TICKET_0008376,STORE_07,2024-02-29 16:38:00,17.96,2,CUST_00470
TICKET_0008377,STORE_02,2024-02-10 12:23:00,29.25,3,CUST_00325
TICKET_0008378,STORE_07,2024-01-14 11:03:00,21.87,3,CUST_00328
TICKET_0008379,STORE_08,2024-03-19 11:56:00,7.76,1,CUST_00999
TICKET_0008380,STORE_06,2024-02-20 20:43:00,31.38,3,CUST_00582
TICKET_0008381,STORE_08,2024-01-03 11:51:00,40.53,5,CUST_00890
TICKET_0008382,STORE_04,2024-01-05 14:56:00,7.63,1,CUST_00753
TICKET_0008383,STORE_04,2024-03-07 14:23:00,9.81,1,CUST_00117
TICKET_0008384,STORE_07,2024-01-17 16:58:00,26.5,3,CUST_00888
TICKET_0008385,STORE_10,2024-03-23 20:25:00,47.76,5,CUST_00842
TICKET_0008386,STORE_05,2024-01-10 09:22:00,17.86,2,CUST_00565
TICKET_0008387,STORE_09,2024-02-17 20:03:00,29.62,3,CUST_00830
TICKET_0008388,STORE_10,2024-01-16 14:23:00,9.36,1,CUST_00496
TICKET_0008389,STORE_01,2024-02-10 15:30:00,27.4,3,CUST_00239
TICKET_0008390,STORE_01,2024-01-29 14:01:00,9.76,2,CUST_00923
TICKET_0008391,STORE_07,2024-01-19 13:21:00,35.72,5,CUST_00609
TICKET_0008392,STORE_05,2024-02-23 07:35:00,8.59,1,CUST_00502
TICKET_0008393,STORE_01,2024-01-20 12:03:00,30.05,3,CUST_00408
TICKET_0008394,STORE_04,2024-02-03 15:47:00,18.94,2,CUST_00334
TICKET_0008395,STORE_09,2024-01-13 09:28:00,21.85,2,CUST_00372
TICKET_0008396,STORE_07,2024-02-10 18:04:00,20.52,2,CUST_00608
TICKET_0008397,STORE_01,2024-02-24 07:20:00,2.29,1,CUST_00238
TICKET_0008398,STORE_05,2024-03-01 15:55:00,3.49,1,CUST_00035
TICKET_0008399,STORE_10,2024-03-17 17:33:00,21.33,3,CUST_00757
TICKET_0008400,STORE_05,2024-02-08 12:11:00,12.53,2,CUST_00478
TICKET_0008401,STORE_10,2024-02-12 09:30:00,17.99,2,CUST_00828
TICKET_0008402,STORE_02,2024-02-21 17:13:00,3.43,1,CUST_00742
TICKET_0008403,STORE_05,2024-01-19 17:50:00,7.68,1,CUST_00847
TICKET_0008404,STORE_10,2024-01-21 11:55:00,25.84,2,CUST_00111
TICKET_0008405,STORE_05,2024-01-08 14:59:00,34.11,4,CUST_00641
TICKET_0008406,STORE_03,2024-02-16 07:14:00,14.75,1,CUST_00494
TICKET_0008407,STORE_09,2024-01-05 08:03:00,14.96,1,CUST_00139
TICKET_0008408,STORE_06,2024-03-21 20:58:00,42.57,6,CUST_00292
TICKET_0008409,STORE_10,2024-01-16 16:07:00,29.43,3,CUST_00606
TICKET_0008410,STORE_03,2024-03-22 11:11:00,4.63,1,CUST_00783
